time,x,y
30.26,-8.609403593,-0.109490039
30.28,-8.568537546,-0.109102152
30.3,-8.531773882,-0.10856963
30.32,-8.495641355,-0.108155446
30.34,-8.45367082,-0.107484862
30.36,-8.41588156,-0.106781406
30.38,-8.381326872,-0.106143694
30.4,-8.344563208,-0.105525705
30.42,-8.310481872,-0.104986608
30.44,-8.2757694,-0.104480383
30.46,-8.239636872,-0.104013604
30.48,-8.202478748,-0.103487655
30.5,-8.165083948,-0.10313264
30.52,-8.129266988,-0.102652713
30.54,-8.093371136,-0.102153062
30.56,-8.05652858,-0.101719155
30.58,-8.019212672,-0.101094591
30.6,-7.983001252,-0.100542345
30.62,-7.945133101,-0.100003249
30.64,-7.905450433,-0.099378685
30.66,-7.866793362,-0.09876727
30.68,-7.829161886,-0.098254471
30.7,-7.790504814,-0.097669353
30.72,-7.751374391,-0.096775241
30.74,-7.715399647,-0.096341334
30.76,-7.678004847,-0.095611581
30.78,-7.639505559,-0.095006741
30.8,-7.601874083,-0.094388752
30.82,-7.562585876,-0.093921973
30.84,-7.52219318,-0.093126476
30.86,-7.483299433,-0.092692569
30.88,-7.444484577,-0.092186343
30.9,-7.404328558,-0.091555206
30.92,-7.365908162,-0.091101575
30.94,-7.327566658,-0.090536181
30.96,-7.288278451,-0.089964212
30.98,-7.249069135,-0.089181864
31,-7.210412063,-0.088524429
31.02,-7.171281639,-0.087774953
31.04,-7.132072324,-0.087255579
31.06,-7.093020792,-0.08663759
31.08,-7.052549204,-0.086105067
31.1,-7.013892133,-0.085717181
31.12,-6.975077277,-0.08511234
31.14,-6.936577989,-0.08465871
31.16,-6.897368673,-0.08405387
31.18,-6.860368333,-0.083508198
31.2,-6.820922341,-0.082844189
31.22,-6.782423053,-0.082278794
31.24,-6.743134845,-0.081535893
31.26,-6.705897829,-0.081029667
31.28,-6.667793001,-0.08029334
31.3,-6.630634876,-0.079603033
31.32,-6.593950104,-0.079004767
31.34,-6.557659791,-0.078386778
31.36,-6.519712747,-0.077788512
31.38,-6.480030079,-0.077315158
31.4,-6.442635279,-0.076690595
31.42,-6.403189287,-0.076039734
31.44,-6.363112159,-0.075526935
31.46,-6.322088327,-0.074928669
31.48,-6.283036795,-0.074475038
31.5,-6.241697395,-0.073837326
31.52,-6.201778051,-0.073206188
31.54,-6.162253167,-0.072627645
31.56,-6.124463907,-0.071851872
31.58,-6.086122402,-0.071187862
31.6,-6.047702006,-0.070688211
31.62,-6.007467094,-0.070181986
31.64,-5.968178886,-0.069491679
31.66,-5.92857511,-0.068952582
31.68,-5.890233605,-0.06816366
31.7,-5.849683125,-0.067519374
31.72,-5.810552701,-0.066861938
31.74,-5.769686653,-0.06607959
31.76,-5.728505037,-0.065455027
31.78,-5.684798877,-0.064975099
31.8,-5.642591665,-0.064317664
31.82,-5.603382349,-0.063620783
31.84,-5.564804168,-0.063173727
31.86,-5.526147096,-0.062542589
31.88,-5.489146755,-0.061944323
31.9,-5.452540874,-0.061444672
31.92,-5.41262153,-0.060899001
31.94,-5.373964457,-0.060208694
31.96,-5.33475514,-0.059649874
31.98,-5.29459912,-0.059077905
32,-5.255310911,-0.058459916
32.02,-5.218152786,-0.058032583
32.04,-5.180205741,-0.057526358
32.06,-5.14478324,-0.056770308
32.08,-5.10983409,-0.055961663
32.1,-5.073701561,-0.055297653
32.12,-5.035754516,-0.054554751
32.14,-4.997491903,-0.053831572
32.16,-4.957730343,-0.053338496
32.18,-4.917258754,-0.052812548
32.2,-4.877260517,-0.052082795
32.22,-4.839076796,-0.051300447
32.24,-4.801524211,-0.050662735
32.26,-4.762393786,-0.049998725
32.28,-4.724052281,-0.049400459
32.3,-4.684211828,-0.048841639
32.32,-4.643976915,-0.048427455
32.34,-4.601927487,-0.047737148
32.36,-4.562087034,-0.047073139
32.38,-4.523587745,-0.046343385
32.4,-4.487139647,-0.045718822
32.42,-4.449665954,-0.044890454
32.44,-4.413138964,-0.04437108
32.46,-4.373140727,-0.043785963
32.48,-4.33274803,-0.043286312
32.5,-4.289751898,-0.042596005
32.52,-4.246045737,-0.042096354
32.54,-4.203444065,-0.041366601
32.56,-4.163445828,-0.040636848
32.58,-4.121948643,-0.039913669
32.6,-4.082187081,-0.039203639
32.62,-4.044634496,-0.038493609
32.64,-4.006529666,-0.037888769
32.66,-3.968898189,-0.037139293
32.68,-3.931740063,-0.036370094
32.7,-3.893004097,-0.035706084
32.72,-3.853636996,-0.035061798
32.74,-3.813559866,-0.034207132
32.76,-3.773798305,-0.033700907
32.78,-3.734036743,-0.033036897
32.8,-3.69459075,-0.032412334
32.82,-3.658142652,-0.03174175
32.84,-3.622641258,-0.031268396
32.86,-3.585325348,-0.03057809
32.88,-3.549271709,-0.029953526
32.9,-3.516531535,-0.029434152
32.92,-3.479610085,-0.028658379
32.94,-3.442846418,-0.028020667
32.96,-3.406713888,-0.02737638
32.98,-3.370029114,-0.026942473
33,-3.33137204,-0.02636393
33.02,-3.29445059,-0.025890577
33.04,-3.255399056,-0.025331757
33.06,-3.216189738,-0.024753214
33.08,-3.17698042,-0.023951143
33.1,-3.137849994,-0.023208241
33.12,-3.097772864,-0.022603401
33.14,-3.059589142,-0.021880222
33.16,-3.021168744,-0.021222787
33.18,-2.983458373,-0.020519331
33.2,-2.945353543,-0.019934214
33.22,-2.906775361,-0.01915844
33.24,-2.867013799,-0.018606195
33.26,-2.828277833,-0.017968483
33.28,-2.78812181,-0.017245304
33.3,-2.74922806,-0.016548423
33.32,-2.712227718,-0.015897562
33.34,-2.674911807,-0.015233552
33.36,-2.63696476,-0.014615563
33.38,-2.599964418,-0.014083041
33.4,-2.563516319,-0.013504498
33.42,-2.523281405,-0.012853637
33.44,-2.48422987,-0.012235648
33.46,-2.447702879,-0.011571639
33.48,-2.410544752,-0.011039116
33.5,-2.37196657,-0.010329086
33.52,-2.334966227,-0.00983601
33.54,-2.29859702,-0.009119405
33.56,-2.260255513,-0.00867235
33.58,-2.221046194,-0.008291037
33.6,-2.183335824,-0.007830832
33.62,-2.145230993,-0.007140526
33.64,-2.107915082,-0.006555408
33.66,-2.069415791,-0.005858527
33.68,-2.032257664,-0.004944692
33.7,-1.993206129,-0.004254385
33.72,-1.955495758,-0.003675842
33.74,-1.916680899,-0.003163043
33.76,-1.879128312,-0.002643669
33.78,-1.84141794,-0.002005957
33.8,-1.804496489,-0.001552327
33.82,-1.76647055,-0.000888317
33.84,-1.729549098,-0.000165139
33.86,-1.692469863,0.000584338
33.88,-1.656021764,0.001064265
33.9,-1.617522472,0.00193208
33.92,-1.579890993,0.002346264
33.94,-1.54131281,0.00279332
33.96,-1.502813518,0.003227227
33.98,-1.462894171,0.003621688
34,-1.425736043,0.003950406
34.02,-1.388420132,0.004535523
34.04,-1.350473084,0.005186384
34.06,-1.313788309,0.005771501
34.08,-1.277892453,0.006520977
34.1,-1.240260973,0.007283602
34.12,-1.203733981,0.007947611
34.14,-1.168469261,0.008486708
34.16,-1.132415621,0.009190164
34.18,-1.096835333,0.009873896
34.2,-1.059756097,0.010406419
34.22,-1.023307997,0.010945516
34.24,-0.984414246,0.011622674
34.26,-0.947256118,0.012299832
34.28,-0.908993502,0.012911247
34.3,-0.872545402,0.013450343
34.32,-0.833099406,0.014068333
34.34,-0.79680909,0.014765214
34.36,-0.758546474,0.015468669
34.38,-0.72075721,0.015988043
34.4,-0.683204621,0.016704647
34.42,-0.646283169,0.017381806
34.44,-0.607468309,0.0179472
34.46,-0.567627853,0.01850602
34.48,-0.527314045,0.019051691
34.5,-0.487789157,0.01966968
34.52,-0.447790917,0.020136459
34.54,-0.406293729,0.020741299
34.56,-0.366847732,0.02124095
34.58,-0.328111764,0.021970703
34.6,-0.288507984,0.022542671
34.62,-0.250639827,0.023423635
34.64,-0.212613887,0.024002177
34.66,-0.172300078,0.024607018
34.68,-0.132459622,0.025238156
34.7,-0.093723653,0.025908739
34.72,-0.051358653,0.026414964
34.74,-0.01128152,0.027085548
34.76,0.026586636,0.027696963
34.78,0.063981441,0.028288655
34.8,0.102086274,0.028880346
34.82,0.137745455,0.029432592
34.84,0.174193556,0.030162345
34.86,0.212219497,0.030872375
34.88,0.252217738,0.031496938
34.9,0.292689331,0.032160947
34.92,0.331740868,0.032838106
34.94,0.371975785,0.033475818
34.96,0.411816242,0.034041212
34.98,0.452051159,0.034527714
35,0.49165494,0.035132554
35.02,0.533152129,0.0356848
35.04,0.572677018,0.036191025
35.06,0.613621963,0.036815588
35.08,0.6526735,0.037657105
35.1,0.692671742,0.038360561
35.12,0.731565495,0.039083739
35.14,0.772747116,0.039767472
35.16,0.81282425,0.040234251
35.18,0.853611411,0.040806219
35.2,0.8931363,0.041134937
35.22,0.93384457,0.041772649
35.24,0.97336946,0.042403787
35.26,1.014314405,0.043159837
35.28,1.051472535,0.043744954
35.3,1.091628561,0.044698235
35.32,1.132179046,0.045171589
35.34,1.171546152,0.04571726
35.36,1.210676582,0.046328674
35.38,1.251937096,0.046933515
35.4,1.292960934,0.047400294
35.42,1.332880284,0.048307554
35.44,1.37185293,0.048945266
35.46,1.410431116,0.049622424
35.48,1.45090271,0.050352177
35.5,1.490269816,0.051160822
35.52,1.527427946,0.051588155
35.54,1.568530676,0.052357354
35.56,1.609475623,0.052968769
35.58,1.650893921,0.053547312
35.6,1.690261027,0.054053537
35.62,1.730022594,0.054697823
35.64,1.769863052,0.055046264
35.66,1.809151267,0.055664253
35.68,1.849386185,0.056308539
35.7,1.890725592,0.056834487
35.72,1.932459458,0.057386733
35.74,1.970564293,0.05812306
35.76,2.009300264,0.058714752
35.78,2.046142827,0.059128936
35.8,2.082906497,0.059832391
35.82,2.122431388,0.060641037
35.84,2.161719603,0.061173559
35.86,2.200613358,0.061778399
35.88,2.240217141,0.062475281
35.9,2.279584248,0.063053823
35.92,2.317925759,0.063435136
35.94,2.356582838,0.064092571
35.96,2.39492435,0.064703986
35.98,2.434291457,0.065249657
36,2.473579672,0.065966261
36.02,2.512315643,0.066577676
36.04,2.551919427,0.067051029
36.06,2.590892074,0.0675967
36.08,2.628365774,0.068359325
36.1,2.665602797,0.068885273
36.12,2.704338769,0.069680769
36.14,2.742049144,0.070489414
36.16,2.779917304,0.071140275
36.18,2.81762768,0.071659649
36.2,2.855495839,0.072277638
36.22,2.892732863,0.072823309
36.24,2.929969887,0.073375554
36.26,2.965471287,0.073894928
36.28,3.000814903,0.074493194
36.3,3.037578575,0.075012568
36.32,3.073474435,0.07554509
36.34,3.109291403,0.075992146
36.36,3.146765103,0.076610135
36.38,3.185579967,0.077090063
36.4,3.223684803,0.077616011
36.42,3.263051911,0.078240574
36.44,3.303839075,0.078911158
36.46,3.344784024,0.079601465
36.48,3.386202324,0.08030492
36.5,3.42509608,0.080982078
36.52,3.463910945,0.081501452
36.54,3.501700213,0.082106292
36.56,3.541303998,0.08273743
36.58,3.579961079,0.083250229
36.6,3.618144807,0.083841921
36.62,3.655460724,0.084486207
36.64,3.692934425,0.085051602
36.66,3.728988069,0.08557755
36.68,3.762201602,0.086188964
36.7,3.800227547,0.086622871
36.72,3.837543464,0.08739207
36.74,3.875727193,0.087937742
36.76,3.912490866,0.088693792
36.78,3.951542407,0.089443268
36.8,3.987753836,0.090166446
36.82,4.024044157,0.090725266
36.84,4.060492262,0.091455019
36.86,4.097019259,0.092013839
36.88,4.133151796,0.092592382
36.9,4.170625498,0.093170925
36.92,4.207783631,0.093696873
36.94,4.244310628,0.094137354
36.96,4.282257682,0.094669877
36.98,4.320125843,0.095202399
37,4.358388465,0.095807239
37.02,4.397518898,0.096293741
37.04,4.435229276,0.097043217
37.06,4.471835166,0.097569165
37.08,4.507494351,0.0982266
37.1,4.543626889,0.098831441
37.12,4.580074995,0.099245625
37.14,4.618258724,0.099804445
37.16,4.654785722,0.100317244
37.18,4.692653884,0.100738002
37.2,4.728786422,0.101283674
37.22,4.763025552,0.101888514
37.24,4.796554654,0.102269826
37.26,4.832292732,0.102815497
37.28,4.868583054,0.10334802
37.3,4.903216644,0.103900265
37.32,4.941005914,0.104498531
37.34,4.979347429,0.105037628
37.36,5.016978915,0.105734509
37.38,5.054373726,0.106372221
37.4,5.093267484,0.106937615
37.42,5.130188943,0.107522732
37.44,5.166084805,0.108167019
37.46,5.204978564,0.108640372
37.48,5.243477862,0.109140023
37.5,5.280951565,0.109646248
37.52,5.317162996,0.110034134
37.54,5.356135647,0.110533785
37.56,5.392268185,0.110993989
37.58,5.428952968,0.111513363
37.6,5.465558859,0.112059034
37.62,5.505083754,0.112578408
37.64,5.542005213,0.112907125
37.66,5.578926672,0.113459371
37.68,5.617978216,0.113939298
37.7,5.657345327,0.11427459
37.72,5.694661246,0.114997769
37.74,5.731898274,0.115688076
37.76,5.769845329,0.116168003
37.78,5.8056623,0.116746546
37.8,5.841715948,0.117384258
37.82,5.878558515,0.11776557
37.84,5.915558866,0.118298093
37.86,5.952085866,0.118824041
37.88,5.987823945,0.119093589
37.9,6.024035377,0.119468327
37.92,6.060956837,0.120027147
37.94,6.100087273,0.120461054
37.96,6.137876545,0.121033023
37.98,6.175823601,0.121743052
38,6.215427389,0.122400488
38.02,6.254952285,0.122985605
38.04,6.293057125,0.123577296
38.06,6.333449834,0.124037501
38.08,6.37336919,0.124412239
38.1,6.412184058,0.124675213
38.12,6.449105519,0.124951335
38.14,6.486105871,0.12545756
38.16,6.523342899,0.125990083
38.18,6.561132172,0.126555477
38.2,6.596318008,0.127101148
38.22,6.639314153,0.127811178
38.24,6.678760158,0.128402869
38.26,6.717101675,0.128771033
38.28,6.756863248,0.129257535
38.3,6.793626925,0.129796632
38.32,6.831416198,0.130480364
38.34,6.867469846,0.130828805
38.36,6.905101335,0.131242989
38.38,6.9409972,0.131795234
38.4,6.976340821,0.132367203
38.42,7.015392366,0.132676197
38.44,7.053654991,0.13320872
38.46,7.092154293,0.133728093
38.48,7.130338026,0.134194872
38.5,7.171361872,0.134563036
38.52,7.210018957,0.135029815
38.54,7.250017207,0.135319086
38.56,7.288674293,0.135805588
38.58,7.326384674,0.136075136
38.6,7.364410624,0.136555064
38.62,7.402042114,0.136988971
38.64,7.439831388,0.137547791
38.66,7.478961826,0.138054016
38.68,7.519275644,0.138685153
38.7,7.56029949,0.139105912
38.72,7.600218849,0.139533245
38.74,7.642662752,0.139901408
38.76,7.683844382,0.140460228
38.78,7.724868229,0.140808669
38.8,7.763367531,0.141268873
38.82,7.802971322,0.141676483
38.84,7.842338437,0.142241877
38.86,7.881784443,0.142570594
38.88,7.922887182,0.143030799
38.9,7.964857734,0.143523875
38.92,8.006986069,0.144108992
38.94,8.046274292,0.144575771
38.96,8.086667003,0.144884766
38.98,8.12532409,0.145318673
39,8.165006773,0.145693411
39.02,8.2032694,0.145923513
39.04,8.245397736,0.146193061
39.06,8.283265903,0.146640117
39.08,8.322159667,0.147152917
39.1,8.360422294,0.147619695
39.12,8.399394949,0.148073326
39.14,8.436000844,0.148467787
39.16,8.475920204,0.148862248
39.18,8.515050644,0.149144945
39.2,8.55441776,0.14954598
39.22,8.592207035,0.150071928
39.24,8.630154095,0.15060445
39.26,8.669836779,0.151018635
39.28,8.709519463,0.151538008
39.3,8.749517715,0.151893023
39.32,8.791724944,0.152169146
39.34,8.832906576,0.152451843
39.36,8.872273693,0.152984365
39.38,8.914480922,0.153319657
39.4,8.955662555,0.153648375
39.42,8.996213051,0.154075707
39.44,9.03605352,0.154483317
39.46,9.075893989,0.154601655
39.48,9.114077725,0.155028988
39.5,9.150210269,0.15546947
39.52,9.186421705,0.155706146
39.54,9.223185386,0.156034864
39.56,9.260422418,0.156613407
39.58,9.297975019,0.156922401
39.6,9.33789438,0.157277416
39.62,9.377182605,0.157698174
39.64,9.417417535,0.158197825
39.66,9.455759056,0.158526542
39.68,9.493863901,0.158907855
39.7,9.531258718,0.159354911
39.72,9.569994699,0.159920305
39.74,9.609677385,0.160262171
39.76,9.649202286,0.160590888
39.78,9.690147244,0.160998498
39.8,9.730066606,0.16118258
39.82,9.7696704,0.16137981
39.84,9.809747546,0.161695379
39.86,9.850850289,0.162168732
39.88,9.888876242,0.162582916
39.9,9.928164469,0.163082567
39.92,9.965953746,0.163260075
39.94,10.00342746,0.163680833
39.96,10.04271568,0.164062145
39.98,10.08302951,0.164404011
40,10.12397446,0.164791898
40.02,10.16476164,0.165265251
40.04,10.20397097,0.165587394
40.06,10.23994574,0.16573203
40.08,10.27599939,0.165981855
40.1,10.31197415,0.166172512
40.12,10.34897451,0.166494655
40.14,10.38755271,0.166843095
40.16,10.42897102,0.167263854
40.18,10.46896927,0.167592571
40.2,10.50786304,0.16795416
40.22,10.548808,0.168480108
40.24,10.58762288,0.168703636
40.26,10.62659554,0.169006056
40.28,10.66580487,0.169564876
40.3,10.70548756,0.169873871
40.32,10.74327684,0.170110547
40.34,10.78130279,0.170524731
40.36,10.81727756,0.170807428
40.38,10.85451459,0.1708403
40.4,10.89159384,0.171274207
40.42,10.92969869,0.171708114
40.44,10.96835578,0.172017109
40.46,11.00709176,0.172615375
40.48,11.04622221,0.1731216
40.5,11.08645714,0.173555507
40.52,11.12385196,0.173890799
40.54,11.16014229,0.174344429
40.56,11.19982498,0.17458768
40.58,11.23911321,0.174824356
40.6,11.27548243,0.175034735
40.62,11.31461288,0.175297709
40.64,11.35469003,0.175613278
40.66,11.39169039,0.175810509
40.68,11.42987413,0.176165524
40.7,11.46995128,0.176343031
40.72,11.5092395,0.176625728
40.74,11.54813327,0.176849256
40.76,11.58718483,0.177125379
40.78,11.62584192,0.177355481
40.8,11.66315785,0.177795962
40.82,11.70071045,0.178052362
40.84,11.73794749,0.178223295
40.86,11.7773935,0.17853229
40.88,11.81636616,0.178768966
40.9,11.85683777,0.178900453
40.92,11.89446927,0.17913713
40.94,11.93430975,0.179525016
40.96,11.97186235,0.17974197
40.98,12.00886271,0.180096985
41,12.04333853,0.180379682
41.02,12.08239008,0.180741271
41.04,12.11931155,0.181076563
41.06,12.15749529,0.181411855
41.08,12.1950479,0.181668255
41.1,12.23544062,0.182056141
41.12,12.27354547,0.182273095
41.14,12.31307037,0.182319115
41.16,12.35093855,0.182444028
41.18,12.38943786,0.182792468
41.2,12.42643822,0.183062017
41.22,12.46454307,0.18327897
41.24,12.501859,0.183653708
41.26,12.53956939,0.18409419
41.28,12.57680643,0.184304569
41.3,12.61499017,0.184416333
41.32,12.65364727,0.184600415
41.34,12.69301439,0.184810794
41.36,12.7325393,0.184876537
41.38,12.77174864,0.18504747
41.4,12.81293028,0.185310444
41.42,12.8512718,0.185632588
41.44,12.88985001,0.185869264
41.46,12.92937491,0.186257151
41.48,12.97126658,0.186368915
41.5,13.01102817,0.186730504
41.52,13.05284094,0.186802822
41.54,13.09299699,0.186908011
41.56,13.13086516,0.187111816
41.58,13.16865445,0.187624616
41.6,13.20668041,0.187664062
41.62,13.24581086,0.188078246
41.64,13.2859669,0.18834122
41.66,13.32864749,0.188617342
41.68,13.36951356,0.188617342
41.7,13.41108967,0.188781701
41.72,13.45164017,0.188729106
41.74,13.49029727,0.188978932
41.76,13.5285599,0.189057824
41.78,13.567217,0.18920246
41.8,13.60547964,0.189465434
41.82,13.64232222,0.189734982
41.84,13.68145267,0.189774428
41.86,13.72026755,0.189840172
41.88,13.76026581,0.190057125
41.9,13.80144745,0.190254356
41.92,13.8415246,0.190537053
41.94,13.88097062,0.190786878
41.96,13.92120556,0.191030129
41.98,13.96120382,0.191155041
42,14.00096541,0.191332549
42.02,14.04143702,0.191634969
42.04,14.08088304,0.191799328
42.06,14.11906679,0.191911092
42.08,14.15709275,0.192114897
42.1,14.19290973,0.192272681
42.12,14.22912118,0.192312127
42.14,14.26446481,0.192594824
42.16,14.29862506,0.192877521
42.18,14.32923517,0.193107623
42.2,14.35960861,0.193199664
42.22,14.38919312,0.193265408
42.24,14.41735758,0.1933443
42.26,14.44441755,0.193285131
42.28,14.4716353,0.193364023
42.3,14.49672297,0.193528382
42.32,14.52102172,0.193594125
42.34,14.544926,0.193567828
42.36,14.56843583,0.193633571
42.38,14.58894776,0.193528382
42.4,14.60961748,0.193561254
42.42,14.62831489,0.193633571
42.44,14.64732787,0.193640146
42.46,14.66421077,0.193824228
42.48,14.6817248,0.193837376
42.5,14.69813434,0.193889971
42.52,14.71367607,0.193778207
42.54,14.72850778,0.193922843
42.56,14.7441284,0.193850525
42.58,14.75927567,0.194067478
42.6,14.7748174,0.194028032
42.62,14.78988578,0.194159519
42.64,14.80400746,0.194060904
42.66,14.81631462,0.194021458
42.68,14.82767507,0.193916268
42.7,14.83808882,0.194034607
42.72,14.84826589,0.193843951
42.74,14.85662845,0.19394914
42.76,14.8660166,0.19394914
42.78,14.87564143,0.193909694
42.8,14.8848718,0.19379793
42.82,14.89331325,0.193922843
42.84,14.9027014,0.193837376
42.86,14.91193177,0.19379793
42.88,14.92108325,0.193975438
42.9,14.92897245,0.193988586
42.92,14.9363883,0.19410035
42.94,14.94380415,0.194185817
42.96,14.94845878,0.194330452
42.98,14.9532712,0.194152945
43,14.96052927,0.194113499
43.02,14.96549946,0.193942566
43.04,14.96991742,0.194014884
43.06,14.9780433,0.193995161
43.08,14.98293461,0.194021458
43.1,14.98711588,0.194028032
43.12,14.99374281,0.194093776
43.14,14.99847634,0.194047755
43.16,14.9998175,0.193850525
43.18,15.00526105,0.193863674
43.2,15.0077856,0.193765058
43.22,15.01054682,0.193587551
43.24,15.0147281,0.193127346
43.26,15.01638483,0.1930879
43.28,15.0167004,0.192772332
43.3,15.01480699,0.192496209
43.32,15.01244023,0.19233185
43.34,15.00731225,0.192226661
43.36,15.0057344,0.192003133
43.38,15.00115867,0.1918322
43.4,14.99752963,0.191713861
43.42,14.99279611,0.191602097
43.44,14.99019267,0.191477185
43.46,14.98530137,0.191345698
43.48,14.98246125,0.191253657
43.5,14.97946336,0.191201062
43.52,14.97480873,0.191141893
43.54,14.97252086,0.191043278
43.56,14.96818179,0.190984108
43.58,14.9632116,0.190846047
43.6,14.96045037,0.190569924
43.62,14.95595353,0.190392417
43.64,14.94837989,0.190293802
43.66,14.94475086,0.19026093
43.68,14.93914952,0.190195186
43.7,14.93007694,0.190267504
43.72,14.92431782,0.190182038
43.74,14.91879538,0.190122869
43.76,14.91201066,0.190011105
43.78,14.90538373,0.189984807
43.8,14.89986129,0.189879618
43.82,14.89260322,0.189846746
43.84,14.88566072,0.189886192
43.86,14.87753484,0.189892766
43.88,14.86948785,0.189827023
43.9,14.86222978,0.189925638
43.92,14.85599731,0.189859895
43.94,14.84795033,0.189675813
43.96,14.83998223,0.189524603
43.98,14.83280305,0.189366818
44,14.82507163,0.189176162
44.02,14.81631462,0.189057824
44.04,14.80732092,0.188880316
44.06,14.79706496,0.188775127
44.08,14.78712456,0.188663363
44.1,14.77615857,0.188505578
44.12,14.76527147,0.188459558
44.14,14.75398991,0.188485855
44.16,14.74278724,0.188531876
44.18,14.72921781,0.188406963
44.2,14.71698954,0.188249179
44.22,14.70468238,0.18797963
44.24,14.69229633,0.187696933
44.26,14.67959471,0.187381365
44.28,14.66776091,0.187190709
44.3,14.65127247,0.186901437
44.32,14.6351785,0.186861991
44.34,14.61884784,0.186796248
44.36,14.60196495,0.186651612
44.38,14.58397756,0.186526699
44.4,14.56835694,0.186487253
44.42,14.54973842,0.186276874
44.44,14.53135657,0.185954731
44.46,14.511318,0.185731203
44.48,14.49120053,0.185487952
44.5,14.4706097,0.18515266
44.52,14.45001888,0.184883112
44.54,14.42737687,0.184764773
44.56,14.40686494,0.184462353
44.58,14.38209284,0.184297995
44.6,14.35850412,0.184212528
44.62,14.33633546,0.184028446
44.64,14.31282563,0.183772047
44.66,14.28789575,0.183515647
44.68,14.26430703,0.183147483
44.7,14.23622146,0.182871361
44.72,14.20671584,0.182575515
44.74,14.17602684,0.182227074
44.76,14.14541673,0.182075864
44.78,14.11520108,0.181845762
44.8,14.08514321,0.181484173
44.82,14.05208745,0.181142307
44.84,14.01847944,0.180866184
44.86,13.98155797,0.180432277
44.88,13.94376868,0.180077262
44.9,13.90511159,0.179781416
44.92,13.86542889,0.179538165
44.94,13.82606177,0.179242319
44.96,13.78630018,0.17872952
44.98,13.74614413,0.178348208
45,13.70717147,0.177914301
45.02,13.66804102,0.177322609
45.04,13.62843722,0.176967594
45.06,13.58836007,0.17680981
45.08,13.54993964,0.176540262
45.1,13.51065141,0.176277288
45.12,13.47175764,0.175974868
45.14,13.43294276,0.175586981
45.16,13.39460123,0.175126776
45.18,13.35318291,0.174613977
45.2,13.3127113,0.174186644
45.22,13.27239747,0.173871076
45.24,13.23263589,0.17347004
45.26,13.19358433,0.173134748
45.28,13.15595283,0.172595652
45.3,13.11634903,0.171964514
45.32,13.07674523,0.171530607
45.34,13.03627362,0.170998085
45.36,12.9958809,0.170412967
45.38,12.95572485,0.170169716
45.4,12.91580549,0.169952763
45.42,12.87564944,0.169472835
45.44,12.83604564,0.169150692
45.46,12.79628406,0.168762806
45.48,12.75652247,0.168243432
45.5,12.71825984,0.167737207
45.52,12.67912939,0.167296725
45.54,12.6404723,0.166928562
45.56,12.60197299,0.166645865
45.58,12.56292143,0.16644206
45.6,12.52284428,0.166021302
45.62,12.48473943,0.165672861
45.64,12.44734461,0.16517321
45.66,12.40947643,0.164548647
45.68,12.37145048,0.163989827
45.7,12.33381898,0.163608515
45.72,12.29579302,0.163029972
45.74,12.25547919,0.16254347
45.76,12.21611207,0.162313368
45.78,12.17950617,0.161793994
45.8,12.14124354,0.161287769
45.82,12.10250755,0.160985349
45.84,12.06574386,0.160465976
45.86,12.02740234,0.159874284
45.88,11.98803522,0.159427228
45.9,11.95150821,0.159078788
45.92,11.91608569,0.158710624
45.94,11.87782305,0.158434502
45.96,11.84153272,0.158000594
45.98,11.80334898,0.157685026
46,11.76319294,0.157257693
46.02,11.7230369,0.156541089
46.04,11.68256529,0.155909951
46.06,11.64272481,0.155298537
46.08,11.60446218,0.154746291
46.1,11.56690958,0.154082282
46.12,11.52943586,0.153635226
46.14,11.49322442,0.153214468
46.16,11.45551404,0.152813432
46.18,11.41646248,0.152399248
46.2,11.37843653,0.152142848
46.22,11.34119949,0.151820705
46.24,11.3015168,0.151432819
46.26,11.26483201,0.15101206
46.28,11.22743719,0.150479538
46.3,11.18736004,0.149854975
46.32,11.14586284,0.149283006
46.34,11.10799466,0.148645294
46.36,11.06839087,0.148211387
46.38,11.02910264,0.147711736
46.4,10.98965663,0.147238383
46.42,10.9523407,0.146626969
46.44,10.91455142,0.146225933
46.46,10.87549987,0.145673688
46.48,10.83723724,0.145252929
46.5,10.80086801,0.144674387
46.52,10.7634732,0.144424561
46.54,10.72536835,0.143970931
46.56,10.68773685,0.143366091
46.58,10.64884309,0.142748102
46.6,10.61026489,0.142373364
46.62,10.57176558,0.141696206
46.64,10.53239846,0.141150535
46.66,10.49216353,0.140736351
46.68,10.45177081,0.140262998
46.7,10.41224591,0.139658157
46.72,10.37232655,0.139197953
46.74,10.33477395,0.138737748
46.76,10.29698467,0.138356436
46.78,10.26140436,0.137837062
46.8,10.22400955,0.137383432
46.82,10.18409018,0.136956099
46.84,10.14306633,0.136469597
46.86,10.10354143,0.13588448
46.88,10.06251758,0.135351958
46.9,10.02315046,0.134852307
46.92,9.986544564,0.134122554
46.94,9.949780882,0.133550586
46.96,9.911912712,0.132912874
46.98,9.874675679,0.132439521
47,9.834992993,0.131782086
47.02,9.794442495,0.131551983
47.04,9.754838701,0.130986589
47.06,9.714367094,0.13047379
47.08,9.674842193,0.130000437
47.1,9.634922831,0.12961255
47.12,9.595871281,0.128823628
47.14,9.55674084,0.128212213
47.16,9.519188239,0.127613947
47.18,9.479900013,0.127041979
47.2,9.442741873,0.126430564
47.22,9.403374755,0.125904616
47.24,9.363613178,0.125378668
47.26,9.324403845,0.124865869
